File,Label
0xe1df194ae7366876e91a0999e29530719452e558,1
0xe1f243a9abfeef646be6bef7b8c2018276574294,1
0xe23266201b2ad708cf9916240783ebe0405b3881,1
0xe2d82dc7da0e6f882e96846451f4fabcc8f90528,1
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,1
0xe43f953a39a4681ac36f72977ec6998adc3d9f6a,1
0xe4ba27aebaa3d09b2ac68b0c070a4d37ccc65cb7,1
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,1
0xe4fb506f5e6d8c68e71cb9f7cc2fde4c059d3925,1
0xe531642e9bb5d027e9c20e03284287b97919a9a5,1
0xE5a04D98538231b0fAb9ABa60cd73cE4fF3039DF,1
0xe642b6f79041c60d8447679b3a499f18d8b03b81,1
0xe64d5f33e28387855d33980719f27f0d579392af,1
0xe6517b766e6ee07f91b517435ed855926bcb1aae,1
0xE691b7FF3c9fdDB8C2437412208EE4816ABa7258,1
0xe752483412490481d193194d293db5cd0ed054a8,1
0xe758421818E3FC974730292C0704F7b77DaA791c,1
0xe782146478f5d9f3ecc77a77c429f2941dced0f3,1
0xe7dc501cb9ca414cf9211af214d5065ca3a30768,1
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,1
0xe894d54dca59cb53fe9cbc5155093605c7068220,1
0xe8a51be86ad96447d45ddeddc55013f25157688c,1
0xe9ef26c4e9761e2305f455a0e0d4cd286e2d13a1,1
0xea3be67a30325e665a86ea4149c781b20a81e07f,1
0xea450e48e8d0da4332516a12c63c2232450caf6a,1
0xea88C23690b9F12ac6941E8a229aa4f94C72B8Db,1
0xeb6e4fad04c68a2dd22c0a6acb1010c763c5ced8,1
0xec329ffc97d75fe03428ae155fc7793431487f63,1
0xed1a5a5a71859c5eab160d4c9e1eb0d185f925e3,1
0xed574d920a0c152ca136717c79a352b83f3bb058,1
0xed667323cf62f4bbb62ec22038e34ed27e02a360,1
0xed7da010027967365e0a7c370c1dde2f9fe4477f,1
0xee4e09a72c5f8d60ce09b4b90dd1ee680fc375fe,1
0xf015c35649c82f5467c9c74b7f28ee67665aad68,1
0xf0300337E920aE843040A71584f870aE719bf5eD,1
0xF05EbadcF22b4dfd49d7f3AB59fd22C9fC49AF6F,1
0xf0a924661b0263e5ce12756d07f45b8668c53380,1
0xf1a35ded3f2f48d2a036f4ef586b725ceb0dddeb,1
0xf1ed1fdb9f35ec6758262b4f0683d60f799bf8b6,1
0xf2570186500a46986f3139f65afedc2afe4f445d,1
0xf29ebe930a539a60279ace72c707cba851a57707,1
0xf300cc72613d575a4567405c2a07d2aaf182aebf,1
0xf31619a15518dce0613a514e6672d1f84f6e7fe7,1
0xf39C702594792B91aec6d881C9e6ebD2022A2271,1
0xf48d72e5a2419c0c6f5822854b7bb7bf135d1623,1
0xf5056ed34e0c233f5a37b830533610a853296388,1
0xf603c4161c388b77249486f9cb6f1741abda6a9b,1
0xf665069a0ee102ceadbd80690814473dbdd56ac8,1
0xf69cD472e4EfB38aa320470422C133Ff546B16CC,1
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,1
0xf7bc84a0e505cd424ce7706a67046271ace20ec8,1
0xfaaad14ff8d00e28959094dd8cf90b6dcd7f5a3e,1
0xfb2a61c6da801aca637e0a8fb459ce22f5c241f9,1
0xfb950d858dab0594f4cffb77201215ee46d8b304,1
0xfc5c6c8015962e7035f3bdc5fe7ec94bedc77833,1
0xfc668AE14b0F7702c04b105448fE733D96C558DF,1
0xfcc5b18f1f51956e0abb411e7b86c76586ab4ef9,1
0xfd26d4fedea09da1bb2c4e410c747dda72fdb506,1
0xfd743691ac893000f29c893ba21ed46f465c4de4,1
0xfdf4411669fc6e8951a6ae987307d7582fda7a05,1
0xfe211f86be5de898c9ebffe2c2b1d49ee8460b7f,1
0xfea61dbc3b9882efcd139a5e28b32234b9c76aea,1
arbitrary_location_write_simple,1
auction,1
BECToken,1
blackjack,1
crypto_roulette,1
dos_address,1
dos_number,1
dos_simple,1
ERC20,1
etheraffle,1
etherbank,1
etherpot_lotto,1
etherstore,1
ether_lotto,1
eth_tx_order_dependence_minimal,1
FibonacciBalance,1
FindThisHash,1
governmental_survey,1
guess_the_random_number,1
incorrect_constructor_name1,1
incorrect_constructor_name2,1
incorrect_constructor_name3,1
insecure_transfer,1
integer_overflow_1,1
integer_overflow_add,1
integer_overflow_benign_1,1
integer_overflow_mapping_sym_1,1
integer_overflow_minimal,1
integer_overflow_mul,1
integer_overflow_multitx_multifunc_feasible,1
integer_overflow_multitx_onefunc_feasible,1
king_of_the_ether_throne,1
Labels.csv,1
list_dos,1
lottery,1
lotto,1
lottopollo,1
lucky_doubler,1
mapping_write,1
mishandled,1
modifier_reentrancy,1
multiowned_vulnerable,1
mycontract,1
name_registrar,1
odds_and_evens,1
old_blockhash,1
open_address_lottery,1
overflow_simple_add,1
overflow_single_tx,1
parity_wallet_bug_2,1
phishable,1
proxy,1
random_number_generator,1
reentrance,1
reentrancy_bonus,1
reentrancy_cross_function,1
reentrancy_dao,1
reentrancy_insecure,1
reentrancy_simple,1
roulette,1
rubixi,1
send_loop,1
short_address_example,1
simple_dao,1
simple_suicide,1
smart_billions,1
spank_chain_payment,1
timed_crowdsale,1
timelock,1
token,1
tokensalechallenge,1
unchecked_return_value,1
unprotected0,1
wallet_02_refund_nosub,1
wallet_03_wrong_constructor,1
wallet_04_confused_sign,1
1,0
10,0
100,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
101,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
102,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
103,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
104,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
105,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
106,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
107,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
108,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
109,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
11,0
110,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
111,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
112,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
113,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
114,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
115,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
116,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
117,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
118,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
119,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
12,0
120,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
121,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
122,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
123,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
124,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
125,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
126,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
127,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
128,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
129,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
13,0
130,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
131,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
132,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
133,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
134,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
135,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
136,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
137,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
138,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
139,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
14,0
140,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
141,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
142,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
143,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
144,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
145,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
146,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
147,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
148,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
149,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
15,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
16,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
17,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
18,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
19,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
2,0
20,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
21,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
22,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
23,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
24,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
25,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
26,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
27,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
28,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
29,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
3,0
30,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
31,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
32,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
33,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
34,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
35,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
36,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
37,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
38,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
39,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
4,0
40,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
41,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
42,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
43,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
44,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
45,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
46,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
47,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
48,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
49,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
5,0
50,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
51,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
52,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
53,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
54,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
55,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
56,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
57,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
58,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
59,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
6,0
60,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
61,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
62,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
63,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
64,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
65,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
66,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
67,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
68,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
69,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
7,0
70,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
71,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
72,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
73,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
74,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
75,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
76,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
77,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
78,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
79,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
8,0
80,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
81,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
82,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
83,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
84,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
85,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
86,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
87,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
88,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
89,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
9,0
90,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
91,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
92,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
93,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
94,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
95,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
96,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
97,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
98,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
99,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
